ALL	0.7600947270419489	0.7414892993141742	0.7787001547697237
AMP	0.7301987479061156	0.6582539503462418	0.8021435454659894
AUG	0.7765843351677431	0.7528822768200583	0.8002863935154279
AXO	0.7576939015573716	0.7262451823263371	0.7891426207884061
CHL	0.5883468250025599	0.5551627061758657	0.621530943829254
FIS	0.7726719416760929	0.7503530287138412	0.7949908546383445
FOX	0.7601265230595814	0.7309789590096344	0.7892740871095284
GEN	0.6379339549625104	0.584288951234704	0.6915789586903167
KAN	0.6024581134258554	0.523709771371008	0.6812064554807028
STR	0.6928473401694343	0.633506215603359	0.7521884647355096
TET	0.7490037304589039	0.7138295324950178	0.78417792842279
TIO	0.7895406067634344	0.7711082178007134	0.8079729957261554
