ALL	0.7490866691600583	0.7328422709896097	0.7653310673305068
AMP	0.723722338215289	0.6879686612883367	0.7594760151422413
AUG	0.7349236804501547	0.7058272175516188	0.7640201433486905
AXO	0.7823337457611601	0.7438251738342134	0.8208423176881068
CHL	0.5707674754299752	0.5441198111785224	0.597415139681428
FIS	0.7608016422379276	0.7239658857553445	0.7976373987205106
FOX	0.7803485301642749	0.7583464368287445	0.8023506234998052
GEN	0.635757182290138	0.6110593740737804	0.6604549905064956
KAN	0.5812721755368815	0.4575564050192592	0.7049879460545038
STR	0.6928786565474314	0.6470314870991534	0.7387258259957095
TET	0.7390345818746297	0.6662465479775346	0.8118226157717248
TIO	0.7745359286508976	0.7349299265679821	0.8141419307338131
