ALL	0.7321070552248712	0.712874829475554	0.7513392809741883
AMP	0.7177117147961372	0.6671829610612926	0.7682404685309817
AUG	0.742761813292286	0.7010770922023899	0.784446534382182
AXO	0.7398330451024911	0.7293801090700356	0.7502859811349467
CHL	0.5129613589713753	0.46771352593544974	0.5582091920073009
FIS	0.7468120676457813	0.6890390942068704	0.8045850410846923
FOX	0.7314474166406002	0.6901449759941284	0.772749857287072
GEN	0.6152937624913728	0.56641941391416	0.6641681110685856
KAN	0.5658229594567356	0.4920903949648094	0.6395555239486617
STR	0.7227895777545139	0.6393003047506068	0.806278850758421
TET	0.7384944810374876	0.6833704589174668	0.7936185031575084
TIO	0.7484931748893964	0.7136199831879394	0.7833663665908533
