ALL	0.7565686268258265	0.7369006438040024	0.7762366098476505
AMP	0.760124319188562	0.7097012019443893	0.8105474364327347
AUG	0.7664615040053899	0.7073653674541127	0.8255576405566671
AXO	0.776656436025055	0.7389767156270355	0.8143361564230744
CHL	0.5284487964241462	0.477545387329027	0.5793522055192655
FIS	0.7743013913888742	0.7203091499200946	0.8282936328576538
FOX	0.7685993650579717	0.7393516314684792	0.7978470986474642
GEN	0.6060395600788893	0.541221701917566	0.6708574182402125
KAN	0.5456110275033261	0.39098381356615675	0.7002382414404955
STR	0.7082104489635428	0.6553698817259582	0.7610510162011274
TET	0.7796873292501855	0.7313011136307831	0.8280735448695878
TIO	0.7805548325436982	0.7475807675514283	0.813528897535968
