ALL	0.776358668240703	0.7588676394651693	0.7938496970162366
AMP	0.7618126184620311	0.6936575941447702	0.8299676427792919
AUG	0.8050885656133978	0.7329283961015125	0.8772487351252831
AXO	0.7969808405787238	0.7326899550965893	0.8612717260608582
CHL	0.6181357905904197	0.5625269562892754	0.673744624891564
FIS	0.7711429431415299	0.7237286873610752	0.8185571989219845
FOX	0.7965977683673705	0.761715355726836	0.831480181007905
GEN	0.6487355431755419	0.6053330864905905	0.6921379998604934
KAN	0.59517527380905	0.5264523962262501	0.6638981513918499
STR	0.7562780571074121	0.7038358233065715	0.8087202909082528
TET	0.7417275870379909	0.715682784878271	0.7677723891977108
TIO	0.7927050555697739	0.7575043613062483	0.8279057498332995
