ALL	0.759460908314686	0.7382386431426426	0.7806831734867294
AMP	0.7573198671068395	0.7228150826819726	0.7918246515317064
AUG	0.7800124059948257	0.7325584933948619	0.8274663185947895
AXO	0.7624529953097203	0.721779480131277	0.8031265104881636
CHL	0.5728343361537593	0.529241093914881	0.6164275783926377
FIS	0.7793127484479425	0.7447455851871793	0.8138799117087058
FOX	0.7485332568397375	0.6809083011880785	0.8161582124913964
GEN	0.6270278699637779	0.5587434355856098	0.695312304341946
KAN	0.5301078189896649	0.472756325044428	0.5874593129349017
STR	0.716119389793349	0.6810561769571476	0.7511826026295504
TET	0.7648319770597045	0.7163898538876461	0.8132741002317629
TIO	0.7596856902702747	0.7506725261762532	0.7686988543642961
