ALL	0.7614988421371803	0.7424416060692514	0.7805560782051093
AMP	0.7341142326166437	0.7023004863822527	0.7659279788510346
AUG	0.7725920071764205	0.7426848335469621	0.8024991808058789
AXO	0.7886043274007049	0.7025120052429544	0.8746966495584553
CHL	0.5993969964309911	0.5210019219109984	0.6777920709509838
FIS	0.7823298903802645	0.7384501307062636	0.8262096500542653
FOX	0.7706596056980104	0.6857358314831569	0.8555833799128639
GEN	0.6045982282947733	0.562270183971717	0.6469262726178295
KAN	0.5983195725842785	0.5424581836911728	0.6541809614773841
STR	0.7399273999701793	0.6977784161126068	0.7820763838277518
TET	0.7549983584966636	0.7008976777649177	0.8090990392284095
TIO	0.7889907495390341	0.7396419100680452	0.838339589010023
