ALL	0.7562412228369328	0.7452647607359224	0.7672176849379433
AMP	0.7418576670479785	0.707276173684357	0.7764391604116
AUG	0.7275465408505181	0.6767101855227019	0.7783828961783342
AXO	0.7856173730955204	0.7390509128395946	0.8321838333514462
CHL	0.574179298884278	0.504371741593894	0.643986856174662
FIS	0.7681778936664574	0.71375899129283	0.8225967960400847
FOX	0.7629481999619987	0.7176454896531087	0.8082509102708887
GEN	0.644518791263876	0.607114881997565	0.681922700530187
KAN	0.5680439658380834	0.516171098497972	0.6199168331781947
STR	0.7246727765039026	0.6690426300793146	0.7803029229284906
TET	0.7397496558063636	0.6664672234501817	0.8130320881625456
TIO	0.7795363187926737	0.7175248145806915	0.8415478230046559
