ALL	0.7864176521812334	0.7757640937217213	0.7970712106407455
AMP	0.7899095934114039	0.7523329606622166	0.8274862261605912
AUG	0.816907897276516	0.7598941866157605	0.8739216079372716
AXO	0.8217455784887546	0.7916889617997864	0.8518021951777228
CHL	0.6405609010567126	0.5457197139413064	0.7354020881721188
FIS	0.7758150382210217	0.7582221126620425	0.7934079637800009
FOX	0.7891979863401912	0.751180233932083	0.8272157387482995
GEN	0.6384780946892039	0.5380868503986082	0.7388693389797997
KAN	0.591201221290364	0.503572040027339	0.678830402553389
STR	0.7313105549587111	0.6503327654988942	0.812288344418528
TET	0.7584102522543505	0.7287009583869233	0.7881195461217778
TIO	0.7961183821819554	0.731925760231533	0.8603110041323778
