ALL	0.755779300473907	0.7260664382511716	0.7854921626966423
AMP	0.7157490171537474	0.6571151951253111	0.7743828391821836
AUG	0.7665659023566869	0.7224653217315374	0.8106664829818363
AXO	0.7748277043700329	0.7191593474035747	0.8304960613364911
CHL	0.6195805918787846	0.5258043814401652	0.713356802317404
FIS	0.7494915214958077	0.7102472178375838	0.7887358251540315
FOX	0.7420347558482794	0.7057077545159174	0.7783617571806414
GEN	0.6454363799918126	0.5972944001340494	0.6935783598495757
KAN	0.5906957344341246	0.4669328908975471	0.7144585779707021
STR	0.7505586466512796	0.7107695705806162	0.790347722721943
TET	0.764402648534445	0.7083782790296367	0.8204270180392532
TIO	0.748270098336133	0.7332942269865967	0.7632459696856693
