ALL	0.7649110293790614	0.7563561589207438	0.773465899837379
AMP	0.7510440039103191	0.726011855259088	0.7760761525615503
AUG	0.7728100896867979	0.751757561160304	0.7938626182132917
AXO	0.7839159856023697	0.734641778427499	0.8331901927772405
CHL	0.6513446774551711	0.5862019375277552	0.716487417382587
FIS	0.7658222792333385	0.695024766212986	0.8366197922536909
FOX	0.7815876200629215	0.7489757016670517	0.8141995384587912
GEN	0.6097577277364176	0.5389720184034918	0.6805434370693433
KAN	0.608450895509719	0.46364818239930106	0.7532536086201369
STR	0.7296579148730045	0.6739833580685803	0.7853324716774286
TET	0.7352528036249228	0.6898010928733238	0.7807045143765219
TIO	0.7813876850180885	0.7352532966495676	0.8275220733866094
