ALL	0.7547354637105121	0.7367244025061809	0.7727465249148434
AMP	0.7136741004135675	0.6634889215921981	0.7638592792349369
AUG	0.7599123071547386	0.6868264965946667	0.8329981177148105
AXO	0.7801335952015023	0.7317469970918203	0.8285201933111842
CHL	0.6210294072847253	0.5744635886811885	0.6675952258882621
FIS	0.7592244508196117	0.7116006758980249	0.8068482257411984
FOX	0.7931629766633853	0.7469174089116626	0.839408544415108
GEN	0.5957868516899125	0.5089681329034426	0.6826055704763825
KAN	0.6147667855020796	0.5031645573552489	0.7263690136489104
STR	0.7333929585374813	0.6884227524759889	0.7783631645989737
TET	0.7300116479544604	0.6801220948100193	0.7799012010989015
TIO	0.7837561171950338	0.7226933785430022	0.8448188558470654
